timestep,PositionX,PositionY,geo pos x,geo pos y,Speed,Lane ID,device one coord,device two coord,signalDistance,A1 to P,A2 to P,Delta 1,Delta two,Distance One Prime,Distance 2 Prime,Angle Predict One,Angle Predict Two,X Pos One Prime,Y Pos One Prime,geo Coord X1,geo Coord y1,X Pos 2 Prime,Y Pos 2 Prime,geo Coord X2,geo Coord Y2,AverageX,Average Y,Ave X Geo,Ave Y geo
237.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.2,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.3,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.4,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.5,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.6,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.7,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.8,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.9,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.0,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.1,2285.556867190294,968.491108014393,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.0,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.1,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.0,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.1,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.0,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.1,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.0,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.1,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.0,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.1,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.2,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.3,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.4,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.5,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.6,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.7,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.8,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.9,2285.556948099819,968.4911009014677,0,0,0.3,:104530304_w3_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
